-5.119620e-05, 1.017186e-04, -5.119899e-05, -2.577202e-05, -5.119760e-05, 1.691561e-05, -5.119760e-05, -1.549870e-04
-5.119760e-05, 1.850147e-04, -5.119946e-05, -1.416635e-05, -5.119806e-05, 2.900371e-05, -5.119899e-05, -9.038066e-05
-5.119946e-05, 6.560702e-05, -5.119946e-05, -3.995653e-05, -5.119760e-05, 6.312504e-06, -5.120132e-05, -4.151184e-04
-5.119620e-05, 2.950765e-04, -5.119992e-05, -8.883886e-06, -5.119946e-05, 3.605755e-05, -5.119853e-05, -7.270044e-05
-5.119992e-05, 8.085929e-05, -5.119899e-05, -3.242120e-05, -5.119853e-05, 1.149671e-05, -5.119853e-05, -2.280031e-04
-5.120039e-05, 1.327312e-04, -5.119853e-05, -1.975056e-05, -5.119946e-05, 2.269633e-05, -5.119946e-05, -1.155064e-04
-5.119946e-05, 5.378341e-05, -5.119387e-05, -4.875520e-05, -5.120039e-05, 1.254026e-06, -5.119666e-05, -2.085657e-03
-5.118782e-05, 4.171956e-03, -5.121203e-05, -6.207265e-07, -5.119620e-05, 4.995102e-05, -5.119992e-05, -5.247770e-05
-5.119760e-05, 1.194417e-04, -5.119853e-05, -2.194801e-05, -5.119899e-05, 2.047699e-05, -5.119899e-05, -1.280308e-04
-5.119806e-05, 2.418505e-04, -5.119992e-05, -1.084059e-05, -5.119853e-05, 3.330735e-05, -5.119946e-05, -7.869909e-05
-5.119899e-05, 7.462781e-05, -5.119806e-05, -3.512483e-05, -5.120039e-05, 9.532552e-06, -5.120225e-05, -2.749930e-04
-5.119434e-05, 4.616869e-04, -5.119992e-05, -5.676877e-06, -5.120086e-05, 4.097493e-05, -5.120272e-05, -6.397208e-05
-5.120039e-05, 9.302748e-05, -5.120225e-05, -2.817949e-05, -5.119806e-05, 1.484714e-05, -5.119899e-05, -1.765545e-04
-5.119992e-05, 1.616166e-04, -5.120086e-05, -1.621852e-05, -5.119899e-05, 2.656458e-05, -5.119992e-05, -9.868247e-05
-5.119946e-05, 6.085215e-05, -5.119853e-05, -4.308252e-05, -5.119853e-05, 4.409347e-06, -5.119946e-05, -5.945531e-04
-5.119806e-05, 8.333889e-04, -5.119992e-05, -3.146473e-06, -5.119853e-05, 4.527252e-05, -5.119946e-05, -5.790312e-05
-5.119899e-05, 1.049046e-04, -5.119806e-05, -2.499064e-05, -5.119853e-05, 1.761131e-05, -5.119853e-05, -1.488281e-04
-5.119853e-05, 1.942571e-04, -5.119853e-05, -1.349486e-05, -5.119853e-05, 2.983864e-05, -5.119853e-05, -8.784886e-05
-5.119760e-05, 6.729551e-05, -5.119946e-05, -3.895443e-05, -5.119899e-05, 6.953720e-06, -5.119806e-05, -3.769803e-04
-5.119760e-05, 3.182124e-04, -5.119946e-05, -8.237548e-06, -5.120086e-05, 3.700657e-05, -5.119992e-05, -7.083500e-05
-5.119899e-05, 8.309353e-05, -5.119899e-05, -3.154855e-05, -5.119899e-05, 1.215655e-05, -5.119899e-05, -2.155928e-04
-5.119666e-05, 1.377407e-04, -5.119853e-05, -1.903158e-05, -5.119992e-05, 2.345303e-05, -5.119899e-05, -1.117825e-04
-5.120412e-05, 5.511148e-05, -5.119946e-05, -4.756125e-05, -5.120086e-05, 1.884066e-06, -5.120086e-05, -1.390088e-03
-5.118689e-05, 1.390105e-03, -5.119992e-05, -1.884531e-06, -5.120132e-05, 4.755985e-05, -5.120784e-05, -5.511101e-05
-5.120132e-05, 1.117820e-04, -5.119853e-05, -2.344977e-05, -5.119806e-05, 1.903204e-05, -5.119992e-05, -1.377403e-04
-5.120179e-05, 2.155942e-04, -5.119899e-05, -1.215981e-05, -5.119899e-05, 3.154809e-05, -5.119806e-05, -8.309307e-05
-5.120086e-05, 7.084012e-05, -5.119899e-05, -3.700610e-05, -5.120225e-05, 8.239876e-06, -5.119946e-05, -3.182073e-04
-5.119573e-05, 3.769863e-04, -5.120132e-05, -6.954186e-06, -5.119806e-05, 3.895583e-05, -5.120086e-05, -6.729504e-05
-5.119853e-05, 8.785212e-05, -5.119853e-05, -2.983911e-05, -5.119853e-05, 1.349719e-05, -5.119853e-05, -1.942548e-04
-5.120132e-05, 1.488291e-04, -5.119946e-05, -1.761317e-05, -5.119853e-05, 2.498925e-05, -5.119853e-05, -1.049023e-04
-5.119853e-05, 5.790219e-05, -5.120039e-05, -4.527438e-05, -5.119992e-05, 3.146473e-06, -5.119899e-05, -8.333861e-04
-5.119620e-05, 5.945601e-04, -5.119992e-05, -4.408881e-06, -5.119992e-05, 4.308391e-05, -5.120179e-05, -6.084982e-05
-5.119806e-05, 9.868527e-05, -5.119899e-05, -2.656458e-05, -5.119946e-05, 1.621991e-05, -5.119946e-05, -1.616171e-04
-5.119713e-05, 1.765545e-04, -5.119899e-05, -1.484808e-05, -5.120039e-05, 2.817577e-05, -5.120132e-05, -9.302469e-05
-5.119713e-05, 6.397534e-05, -5.119806e-05, -4.097726e-05, -5.119853e-05, 5.675945e-06, -5.120039e-05, -4.616850e-04
-5.119666e-05, 2.749972e-04, -5.119760e-05, -9.533018e-06, -5.119806e-05, 3.512809e-05, -5.119992e-05, -7.462921e-05
-5.119806e-05, 7.870095e-05, -5.119992e-05, -3.330829e-05, -5.119853e-05, 1.083873e-05, -5.119760e-05, -2.418477e-04
-5.119713e-05, 1.280308e-04, -5.120179e-05, -2.047420e-05, -5.119760e-05, 2.194708e-05, -5.119760e-05, -1.194398e-04
-5.119760e-05, 5.247863e-05, -5.119573e-05, -4.995009e-05, -5.121157e-05, 6.216578e-07, -5.120039e-05, -4.171940e-03
-5.114032e-05, 8.344260e-03, -5.119154e-05, -3.147870e-07, -5.116640e-05, 5.052239e-05, -5.119899e-05, -5.184021e-05
-5.119620e-05, 1.214896e-04, -5.120272e-05, -2.157083e-05, -5.120132e-05, 2.084207e-05, -5.119946e-05, -1.257807e-04
-5.120039e-05, 2.493956e-04, -5.120039e-05, -1.051044e-05, -5.120039e-05, 3.375532e-05, -5.120039e-05, -7.765321e-05
-5.120086e-05, 7.561687e-05, -5.119806e-05, -3.466755e-05, -5.119713e-05, 9.854324e-06, -5.120179e-05, -2.659168e-04
-5.119294e-05, 4.890622e-04, -5.120132e-05, -5.361158e-06, -5.119946e-05, 4.149554e-05, -5.120225e-05, -6.316742e-05
-5.119946e-05, 9.439094e-05, -5.119760e-05, -2.777250e-05, -5.119946e-05, 1.519034e-05, -5.119760e-05, -1.725885e-04
-5.119899e-05, 1.651305e-04, -5.120272e-05, -1.587393e-05, -5.120086e-05, 2.696412e-05, -5.119899e-05, -9.722216e-05
-5.119899e-05, 6.161490e-05, -5.119527e-05, -4.254701e-05, -5.119387e-05, 4.724599e-06, -5.119853e-05, -5.547116e-04
-5.119713e-05, 9.262050e-04, -5.119899e-05, -2.831221e-06, -5.119853e-05, 4.583178e-05, -5.119946e-05, -5.720416e-05
-5.119527e-05, 1.065577e-04, -5.120272e-05, -2.460228e-05, -5.119899e-05, 1.796754e-05, -5.119899e-05, -1.459117e-04
-5.119713e-05, 1.992038e-04, -5.119899e-05, -1.315633e-05, -5.119806e-05, 3.026659e-05, -5.119806e-05, -8.662371e-05
-5.119480e-05, 6.815791e-05, -5.119853e-05, -3.846176e-05, -5.119760e-05, 7.271767e-06, -5.119760e-05, -3.603864e-04
-5.119806e-05, 3.311546e-04, -5.119620e-05, -7.917639e-06, -5.120086e-05, 3.748620e-05, -5.119899e-05, -6.992510e-05
-5.119946e-05, 8.424465e-05, -5.120225e-05, -3.111362e-05, -5.120039e-05, 1.249183e-05, -5.120132e-05, -2.098549e-04
-5.120039e-05, 1.403722e-04, -5.119853e-05, -1.867721e-05, -5.119853e-05, 2.383301e-05, -5.120039e-05, -1.099962e-04
-5.120086e-05, 5.580252e-05, -5.119806e-05, -4.697545e-05, -5.119713e-05, 2.198387e-06, -5.119434e-05, -1.191311e-03
-5.118549e-05, 1.668351e-03, -5.119573e-05, -1.584645e-06, -5.119713e-05, 4.814472e-05, -5.120272e-05, -5.444884e-05
-5.120132e-05, 1.136190e-04, -5.120039e-05, -2.306933e-05, -5.119899e-05, 1.939200e-05, -5.120086e-05, -1.351936e-04
-5.119760e-05, 2.216343e-04, -5.119946e-05, -1.182966e-05, -5.120225e-05, 3.198721e-05, -5.120225e-05, -8.195452e-05
-5.119899e-05, 7.175980e-05, -5.119713e-05, -3.653439e-05, -5.120272e-05, 8.557457e-06, -5.119527e-05, -3.062203e-04
-5.119666e-05, 3.951504e-04, -5.119946e-05, -6.639864e-06, -5.119666e-05, 3.945408e-05, -5.119946e-05, -6.644567e-05
-5.119666e-05, 8.910149e-05, -5.120132e-05, -2.942421e-05, -5.119620e-05, 1.382967e-05, -5.119620e-05, -1.895274e-04
-5.120039e-05, 1.518484e-04, -5.119666e-05, -1.726951e-05, -5.119992e-05, 2.537994e-05, -5.119899e-05, -1.032972e-04
-5.119760e-05, 5.862955e-05, -5.119760e-05, -4.471093e-05, -5.119620e-05, 3.455672e-06, -5.120086e-05, -7.574162e-04
-5.119946e-05, 6.405162e-04, -5.119946e-05, -4.091300e-06, -5.119853e-05, 4.362036e-05, -5.120039e-05, -6.009731e-05
-5.120132e-05, 1.001772e-04, -5.120039e-05, -2.616970e-05, -5.120179e-05, 1.656730e-05, -5.119992e-05, -1.582392e-04
-5.119853e-05, 1.806924e-04, -5.119853e-05, -1.450535e-05, -5.119853e-05, 2.858974e-05, -5.119666e-05, -9.169057e-05
-5.119760e-05, 6.478606e-05, -5.119666e-05, -4.046364e-05, -5.119946e-05, 5.999114e-06, -5.119853e-05, -4.371884e-04
-5.119760e-05, 2.846960e-04, -5.120039e-05, -9.208918e-06, -5.120086e-05, 3.559468e-05, -5.119899e-05, -7.365225e-05
-5.119573e-05, 7.976685e-05, -5.119946e-05, -3.285892e-05, -5.119899e-05, 1.116889e-05, -5.119806e-05, -2.347375e-04
-5.119666e-05, 1.303409e-04, -5.119946e-05, -2.011238e-05, -5.119713e-05, 2.231821e-05, -5.119899e-05, -1.174426e-04
-5.119666e-05, 5.312264e-05, -5.119760e-05, -4.934426e-05, -5.120132e-05, 9.406358e-07, -5.120784e-05, -2.781111e-03
-5.119294e-05, 2.781137e-03, -5.120039e-05, -9.424984e-07, -5.119434e-05, 4.935032e-05, -5.120272e-05, -5.312311e-05
-5.120272e-05, 1.174430e-04, -5.119620e-05, -2.232054e-05, -5.119666e-05, 2.011098e-05, -5.120039e-05, -1.303414e-04
-5.119527e-05, 2.347403e-04, -5.119806e-05, -1.116982e-05, -5.120039e-05, 3.285706e-05, -5.119853e-05, -7.977057e-05
-5.119573e-05, 7.365504e-05, -5.120318e-05, -3.559189e-05, -5.119620e-05, 9.209849e-06, -5.119713e-05, -2.846876e-04
-5.119713e-05, 4.371847e-04, -5.119806e-05, -5.995389e-06, -5.119992e-05, 4.046550e-05, -5.119899e-05, -6.478792e-05
-5.119620e-05, 9.169150e-05, -5.120086e-05, -2.859253e-05, -5.120039e-05, 1.450861e-05, -5.119853e-05, -1.806864e-04
-5.119620e-05, 1.582447e-04, -5.119806e-05, -1.656357e-05, -5.120225e-05, 2.616597e-05, -5.119760e-05, -1.001810e-04
-5.119666e-05, 6.009964e-05, -5.119760e-05, -4.361989e-05, -5.119992e-05, 4.090369e-06, -5.119992e-05, -6.405050e-04
-5.119434e-05, 7.574232e-04, -5.120086e-05, -3.466383e-06, -5.119434e-05, 4.470907e-05, -5.119899e-05, -5.862582e-05
-5.119946e-05, 1.032907e-04, -5.120039e-05, -2.537807e-05, -5.120132e-05, 1.726625e-05, -5.120039e-05, -1.518498e-04
-5.119760e-05, 1.895283e-04, -5.120132e-05, -1.383154e-05, -5.119946e-05, 2.942374e-05, -5.119946e-05, -8.909637e-05
-5.120039e-05, 6.644335e-05, -5.119294e-05, -3.945176e-05, -5.119853e-05, 6.632879e-06, -5.119853e-05, -3.951434e-04
-5.119527e-05, 3.062217e-04, -5.120272e-05, -8.562580e-06, -5.119946e-05, 3.652601e-05, -5.120039e-05, -7.176446e-05
-5.119294e-05, 8.196337e-05, -5.119666e-05, -3.198488e-05, -5.119899e-05, 1.182780e-05, -5.119620e-05, -2.216306e-04
-5.119806e-05, 1.351959e-04, -5.119806e-05, -1.939340e-05, -5.119573e-05, 2.307538e-05, -5.119853e-05, -1.136223e-04
-5.119620e-05, 5.444651e-05, -5.120086e-05, -4.814519e-05, -5.119713e-05, 1.580920e-06, -5.119620e-05, -1.668337e-03
-5.117804e-05, 1.191327e-03, -5.119946e-05, -2.194662e-06, -5.119806e-05, 4.697964e-05, -5.120179e-05, -5.580392e-05
-5.119527e-05, 1.099952e-04, -5.120179e-05, -2.383115e-05, -5.119899e-05, 1.867907e-05, -5.119806e-05, -1.403750e-04
-5.119853e-05, 2.098619e-04, -5.119573e-05, -1.249323e-05, -5.119620e-05, 3.111642e-05, -5.119620e-05, -8.424371e-05
-5.119853e-05, 6.992696e-05, -5.119760e-05, -3.748899e-05, -5.119387e-05, 7.917639e-06, -5.120039e-05, -3.311480e-04
-5.119713e-05, 3.603869e-04, -5.119992e-05, -7.276889e-06, -5.119853e-05, 3.845803e-05, -5.120225e-05, -6.815884e-05
-5.120691e-05, 8.661905e-05, -5.119853e-05, -3.026286e-05, -5.120039e-05, 1.316098e-05, -5.120132e-05, -1.992057e-04
-5.119527e-05, 1.459136e-04, -5.119992e-05, -1.796475e-05, -5.119434e-05, 2.460228e-05, -5.120086e-05, -1.065587e-04
-5.119946e-05, 5.720276e-05, -5.119760e-05, -4.583690e-05, -5.119666e-05, 2.830289e-06, -5.119666e-05, -9.262012e-04
-5.119480e-05, 5.547237e-04, -5.119480e-05, -4.726462e-06, -5.119806e-05, 4.254607e-05, -5.119899e-05, -6.162049e-05
-5.119573e-05, 9.722216e-05, -5.119480e-05, -2.696505e-05, -5.119573e-05, 1.587206e-05, -5.119853e-05, -1.651277e-04
-5.120225e-05, 1.725866e-04, -5.119853e-05, -1.518661e-05, -5.119666e-05, 2.777157e-05, -5.120412e-05, -9.439001e-05
-5.119666e-05, 6.317347e-05, -5.119480e-05, -4.149321e-05, -5.119620e-05, 5.362090e-06, -5.119527e-05, -4.890622e-04
-5.119760e-05, 2.659191e-04, -5.120039e-05, -9.860378e-06, -5.119713e-05, 3.466941e-05, -5.119899e-05, -7.561315e-05
-5.120086e-05, 7.765321e-05, -5.119713e-05, -3.375160e-05, -5.119806e-05, 1.051137e-05, -5.119992e-05, -2.493910e-04
-5.119806e-05, 1.257844e-04, -5.119992e-05, -2.084207e-05, -5.119946e-05, 2.157269e-05, -5.120412e-05, -1.214971e-04
-5.119853e-05, 5.184021e-05, -5.116221e-05, -5.051866e-05, -5.118735e-05, 3.147870e-07, -5.120132e-05, -8.344199e-03
-5.114311e-05, 1.668861e-02, -5.119154e-05, -1.578592e-07, -5.121250e-05, 5.091261e-05, -5.120598e-05, -5.152356e-05
-5.119992e-05, 1.225462e-04, -5.120179e-05, -2.139527e-05, -5.120179e-05, 2.102461e-05, -5.119992e-05, -1.246845e-04
-5.119340e-05, 2.533328e-04, -5.120551e-05, -1.034793e-05, -5.119806e-05, 3.397930e-05, -5.120086e-05, -7.714145e-05
-5.119853e-05, 7.612165e-05, -5.119760e-05, -3.443938e-05, -5.119527e-05, 1.001870e-05, -5.120272e-05, -2.615913e-04
-5.119760e-05, 5.039885e-04, -5.120505e-05, -5.204696e-06, -5.120132e-05, 4.175818e-05, -5.119760e-05, -6.277720e-05
-5.119946e-05, 9.508431e-05, -5.120132e-05, -2.757180e-05, -5.120179e-05, 1.535797e-05, -5.120086e-05, -1.706625e-04
-5.120086e-05, 1.669414e-04, -5.119713e-05, -1.570024e-05, -5.120179e-05, 2.716389e-05, -5.119806e-05, -9.649526e-05
-5.119853e-05, 6.199954e-05, -5.119946e-05, -4.228717e-05, -5.119853e-05, 4.886184e-06, -5.120132e-05, -5.367179e-04
-5.119480e-05, 9.807949e-04, -5.120039e-05, -2.678018e-06, -5.120132e-05, 4.611770e-05, -5.120318e-05, -5.684374e-05
-5.120272e-05, 1.073959e-04, -5.120086e-05, -2.440950e-05, -5.120039e-05, 1.814310e-05, -5.119760e-05, -1.444900e-04
-5.119760e-05, 2.017757e-04, -5.119853e-05, -1.299288e-05, -5.119713e-05, 3.047148e-05, -5.119899e-05, -8.602487e-05
-5.120039e-05, 6.859377e-05, -5.120039e-05, -3.821589e-05, -5.119853e-05, 7.436611e-06, -5.120039e-05, -3.526127e-04
-5.119713e-05, 3.380165e-04, -5.119806e-05, -7.755589e-06, -5.119760e-05, 3.772788e-05, -5.119946e-05, -6.947760e-05
-5.119992e-05, 8.483604e-05, -5.119992e-05, -3.089570e-05, -5.119899e-05, 1.265854e-05, -5.119899e-05, -2.070963e-04
-5.119853e-05, 1.417170e-04, -5.120225e-05, -1.850026e-05, -5.119946e-05, 2.402486e-05, -5.119760e-05, -1.091207e-04
-5.119853e-05, 5.614944e-05, -5.119201e-05, -4.668906e-05, -5.119806e-05, 2.353918e-06, -5.120179e-05, -1.111790e-03
-5.118176e-05, 1.853835e-03, -5.120505e-05, -1.417007e-06, -5.119806e-05, 4.843343e-05, -5.119992e-05, -5.411543e-05
-5.119620e-05, 1.145601e-04, -5.119899e-05, -2.288260e-05, -5.119573e-05, 1.957314e-05, -5.119946e-05, -1.339526e-04
-5.119899e-05, 2.247742e-04, -5.120179e-05, -1.166528e-05, -5.119992e-05, 3.220094e-05, -5.119713e-05, -8.141017e-05
-5.120132e-05, 7.223431e-05, -5.119946e-05, -3.629830e-05, -5.119573e-05, 8.726493e-06, -5.120132e-05, -3.005415e-04
-5.119666e-05, 4.048939e-04, -5.119760e-05, -6.471295e-06, -5.119899e-05, 3.970694e-05, -5.120086e-05, -6.601959e-05
-5.119899e-05, 8.973712e-05, -5.120272e-05, -2.920767e-05, -5.119806e-05, 1.399918e-05, -5.119992e-05, -1.872447e-04
-5.119899e-05, 1.534028e-04, -5.119899e-05, -1.708791e-05, -5.119573e-05, 2.557458e-05, -5.119666e-05, -1.025046e-04
-5.119992e-05, 5.899277e-05, -5.119899e-05, -4.443806e-05, -5.119387e-05, 3.619585e-06, -5.120132e-05, -7.243869e-04
-5.119666e-05, 6.662402e-04, -5.120039e-05, -3.933907e-06, -5.119760e-05, 4.389137e-05, -5.120505e-05, -5.972944e-05
-5.119573e-05, 1.009419e-04, -5.120132e-05, -2.596667e-05, -5.119899e-05, 1.674332e-05, -5.119806e-05, -1.566000e-04
-5.119992e-05, 1.828331e-04, -5.119992e-05, -1.434004e-05, -5.119853e-05, 2.879649e-05, -5.119760e-05, -9.103119e-05
-5.119527e-05, 6.519258e-05, -5.119899e-05, -4.020706e-05, -5.119713e-05, 6.157905e-06, -5.119713e-05, -4.258640e-04
-5.119387e-05, 2.897941e-04, -5.119946e-05, -9.048730e-06, -5.119666e-05, 3.582612e-05, -5.120039e-05, -7.316843e-05
-5.120318e-05, 8.030888e-05, -5.119666e-05, -3.264286e-05, -5.120318e-05, 1.133699e-05, -5.119666e-05, -2.313182e-04
-5.119480e-05, 1.315312e-04, -5.120039e-05, -1.992984e-05, -5.120132e-05, 2.250867e-05, -5.119760e-05, -1.164689e-04
-5.119713e-05, 5.345233e-05, -5.119899e-05, -4.904252e-05, -5.119760e-05, 1.098495e-06, -5.118549e-05, -2.383730e-03
-5.118968e-05, 3.337478e-03, -5.120365e-05, -7.818453e-07, -5.119713e-05, 4.964275e-05, -5.122228e-05, -5.280739e-05
-5.119899e-05, 1.184368e-04, -5.119713e-05, -2.213707e-05, -5.119992e-05, 2.029492e-05, -5.119620e-05, -1.291805e-04
-5.119946e-05, 2.382416e-04, -5.119666e-05, -1.100171e-05, -5.119853e-05, 3.308989e-05, -5.119387e-05, -7.922854e-05
-5.120086e-05, 7.413747e-05, -5.119899e-05, -3.536092e-05, -5.120132e-05, 9.368174e-06, -5.119853e-05, -2.797628e-04
-5.119620e-05, 4.491056e-04, -5.120086e-05, -5.840790e-06, -5.119992e-05, 4.071975e-05, -5.119899e-05, -6.437348e-05
-5.120365e-05, 9.235181e-05, -5.119620e-05, -2.838578e-05, -5.119853e-05, 1.467997e-05, -5.119946e-05, -1.786030e-04
-5.119434e-05, 1.599095e-04, -5.119899e-05, -1.639733e-05, -5.119573e-05, 2.637412e-05, -5.119760e-05, -9.943172e-05
-5.119760e-05, 6.047403e-05, -5.119853e-05, -4.335074e-05, -5.119853e-05, 4.242640e-06, -5.119573e-05, -6.166897e-04
-5.119387e-05, 7.936019e-04, -5.119853e-05, -3.304798e-06, -5.120272e-05, 4.499685e-05, -5.120272e-05, -5.826354e-05
-5.119806e-05, 1.040935e-04, -5.119992e-05, -2.518157e-05, -5.119527e-05, 1.743762e-05, -5.120272e-05, -1.503252e-04
-5.119899e-05, 1.918711e-04, -5.119992e-05, -1.366623e-05, -5.119946e-05, 2.963142e-05, -5.120132e-05, -8.847238e-05
-5.119620e-05, 6.686850e-05, -5.119992e-05, -3.920542e-05, -5.119620e-05, 6.791670e-06, -5.119992e-05, -3.858539e-04
-5.119666e-05, 3.121039e-04, -5.119946e-05, -8.394942e-06, -5.119666e-05, 3.676955e-05, -5.120132e-05, -7.129647e-05
-5.119899e-05, 8.252263e-05, -5.119992e-05, -3.176741e-05, -5.119573e-05, 1.199218e-05, -5.119760e-05, -2.185781e-04
-5.120318e-05, 1.364574e-04, -5.119666e-05, -1.921318e-05, -5.119899e-05, 2.326583e-05, -5.119899e-05, -1.126952e-04
-5.119620e-05, 5.478179e-05, -5.119434e-05, -4.785368e-05, -5.119899e-05, 1.728069e-06, -5.119713e-05, -1.516568e-03
-5.119201e-05, 1.283078e-03, -5.119760e-05, -2.044719e-06, -5.119946e-05, 4.726695e-05, -5.120132e-05, -5.545234e-05
-5.120458e-05, 1.108833e-04, -5.119899e-05, -2.363883e-05, -5.119713e-05, 1.885369e-05, -5.119899e-05, -1.390483e-04
-5.120039e-05, 2.126908e-04, -5.119760e-05, -1.233164e-05, -5.119992e-05, 3.133202e-05, -5.119806e-05, -8.366862e-05
-5.119806e-05, 7.038005e-05, -5.119806e-05, -3.724732e-05, -5.119992e-05, 8.075498e-06, -5.119620e-05, -3.245538e-04
-5.119434e-05, 3.685001e-04, -5.119899e-05, -7.117167e-06, -5.119946e-05, 3.870903e-05, -5.120132e-05, -6.772717e-05
-5.120132e-05, 8.723326e-05, -5.120132e-05, -3.005005e-05, -5.120132e-05, 1.332536e-05, -5.119946e-05, -1.967065e-04
-5.120039e-05, 1.473571e-04, -5.120225e-05, -1.778500e-05, -5.119853e-05, 2.479414e-05, -5.119853e-05, -1.057233e-04
-5.119434e-05, 5.754735e-05, -5.119713e-05, -4.555285e-05, -5.120086e-05, 2.988614e-06, -5.119620e-05, -8.773543e-04
-5.119527e-05, 5.739485e-04, -5.120086e-05, -4.568603e-06, -5.119340e-05, 4.281243e-05, -5.120086e-05, -6.123679e-05
-5.119946e-05, 9.794626e-05, -5.119573e-05, -2.675783e-05, -5.119760e-05, 1.604948e-05, -5.119573e-05, -1.633549e-04
-5.119434e-05, 1.745550e-04, -5.119899e-05, -1.501665e-05, -5.119899e-05, 2.797507e-05, -5.119806e-05, -9.370502e-05
-5.119992e-05, 6.357301e-05, -5.119713e-05, -4.123431e-05, -5.119760e-05, 5.520415e-06, -5.119946e-05, -4.749834e-04
-5.119527e-05, 2.703839e-04, -5.119713e-05, -9.690877e-06, -5.119899e-05, 3.489247e-05, -5.119899e-05, -7.512281e-05
-5.119713e-05, 7.817289e-05, -5.119806e-05, -3.353460e-05, -5.119713e-05, 1.067063e-05, -5.119992e-05, -2.455651e-04
-5.119760e-05, 1.269015e-04, -5.119573e-05, -2.065534e-05, -5.119760e-05, 2.175616e-05, -5.119946e-05, -1.204605e-04
-5.120179e-05, 5.216012e-05, -5.119154e-05, -5.025556e-05, -5.116966e-05, 4.898757e-07, -5.119760e-05, -5.562711e-03
-5.113892e-05, 5.562770e-03, -5.116872e-05, -4.852191e-07, -5.119201e-05, 5.025510e-05, -5.120132e-05, -5.215500e-05
-5.119992e-05, 1.204624e-04, -5.120272e-05, -2.176082e-05, -5.119992e-05, 2.066186e-05, -5.119713e-05, -1.268997e-04
